words,اصل,مبيع,ارتفع,يشغل,عرب,مماثل,احق,انشاء,محاسب,توزيع,جديد,ضرور,جدة,خصوص,مال,ربع,احد,نصاب,سعود,لاعضاء,نتايج,مركز,متطلبا,رقم,سنو,بان,ادار,تعديل,حاضر,اخر,مذكور,مسا,ساد,والخمس,وذل,موافق,سهم,منته,اعمال,رابع,دور,فتر,مرفق,يتعذر,جاهز,اجمال,اسمن,نصف,سبب,انخفاض,وفق,تكلف,اول,موحد,سوف,سوق,تاريخ,طريق,ساع,بنوك,شرك,ارباح,عمل,توص,سيد,علاو,قطران,مليون,اخري,يصبح,تنفيذ,باستخدام,اعل,تود,خسار,بلغ,تمويل,اجتماع,خطاب,اعلان,نايب,ارد,مقارن,معايير,مجا,انتهاء,ملك,اسمنت,يعود,اجراءا,واقع,انعقاد,مراجع,زياد,قرار,تشغيل,مصنع,تحديد,حضور,سيك,مساهم,ارتفاع,قدر,استاذ,لكل,اقل,لانخفاض,اعضاء,مصطحب,تعل,لعام,نظام,طلب,لجن,بند,مجلس,مبلغ,رييس,اضاف,اسم,قايم,COVID,تدعو,مهام,عضو,السن,احتراز,جمع,وانخفاض,ابراء,حساب,شخص,قيم,لارتفاع,تابع,نقد,لانعقاد,مكان,مرتبط,عزيز,ربح,واصدار,عام,نامل,بنك,والتكاليف,ضريب,مرشح,دايم,ماد,اثن,تاثير,صاف,عاد,جراء,تصويت,حال,class
1271568478,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,3,0,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1271163514,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1269235393,2,0,0,0,2,0,1,0,0,1,0,0,0,0,5,1,2,1,0,0,1,0,0,1,1,2,2,0,0,0,1,0,0,2,1,6,2,0,1,0,0,2,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,1,1,0,3,0,0,0,2,0,0,1,2,2,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,1,0,0,0,0,0,2,0,0,1,1
1268717136,1,0,0,0,2,0,1,0,0,1,0,1,1,1,5,1,1,1,0,0,0,0,0,1,1,1,4,0,1,1,1,2,1,2,2,4,3,0,4,1,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,10,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,0,1,7,0,6,0,0,0,3,2,0,2,0,0,1,0,0,1,0,4,0,1,0,0,1,0,2,0,0,0,0,9,0,1,0,1,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1
1266041187,1,0,0,0,2,0,1,0,0,1,0,1,1,1,5,1,1,1,0,0,0,0,0,1,1,1,4,0,1,1,1,2,1,2,2,4,3,0,4,1,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,10,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,0,1,7,0,6,0,0,0,3,2,0,2,0,0,1,0,0,1,0,4,0,1,0,0,1,0,2,0,0,0,0,9,0,1,0,1,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1
1266039925,0,0,0,0,2,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,2,0,2,1,4,0,1,3,0,0,0,2,0,0,1,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
1265808386,0,0,0,0,2,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1263967981,0,0,0,0,2,6,0,1,2,0,0,0,0,0,5,6,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,2,0,3,0,6,2,0,2,2,4,0,1,3,0,0,4,4,0,0,1,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,2,8,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,0,7,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0
1260597951,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256017251,0,0,0,0,2,7,0,1,1,0,0,0,0,0,4,6,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,3,0,0,0,7,0,0,1,2,3,0,1,2,0,0,3,3,0,0,1,0,0,0,8,1,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1248068882,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
1248068866,0,0,0,0,2,7,0,1,1,0,0,0,0,0,4,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,3,0,0,0,7,0,0,1,2,3,0,1,1,0,0,3,3,0,0,1,0,0,0,10,1,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1246339311,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,3,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1245733782,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240319215,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1240146248,0,1,0,0,2,4,0,2,1,0,1,0,0,0,4,10,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,3,0,0,0,3,0,0,1,1,3,0,1,4,0,0,3,3,0,0,1,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1237986324,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1237786108,0,0,0,0,2,0,1,0,0,1,0,0,0,0,5,1,1,1,0,0,1,0,0,0,1,2,3,1,0,0,1,0,0,3,0,6,2,0,3,0,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,2,2,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1
1237293313,1,0,0,0,2,0,0,0,0,0,0,1,1,1,5,1,1,1,0,0,0,0,0,1,1,0,5,1,1,1,1,2,1,3,1,4,1,0,6,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,5,0,6,0,0,0,1,2,0,2,0,0,0,1,0,1,0,5,0,1,0,0,1,0,2,0,0,0,0,12,0,1,0,1,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,6,0,1,0,1
1236775164,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1235565247,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1235220238,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,4,5,1,0,0,1,0,0,0,1,0,0,2,5,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,1,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1234758169,0,0,0,0,2,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234355537,1,0,0,0,2,0,0,0,0,0,0,1,1,1,4,1,1,1,0,0,0,0,0,1,1,0,4,0,1,1,1,2,1,3,2,4,1,0,4,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,6,0,6,0,0,0,1,2,0,2,0,0,0,1,0,1,0,4,0,1,0,0,1,0,2,0,0,0,0,12,0,1,0,1,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,6,0,1,0,1
1232541704,0,0,0,0,2,6,0,0,1,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,3,0,6,0,0,0,2,0,0,1,2,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7,0,7,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0
1229923584,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,4,0,0,0,0,0,1,2,2,2,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1229494654,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229346202,1,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,1,0,2,2,2,1,1,1,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,5,0,6,0,0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,8,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0
1226235565,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,0,2,2,2,1,1,1,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,5,0,6,0,0,0,1,2,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,8,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0
1225174559,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,5,0,0,0,7,0,0,0,0,0,0,1,5,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1224679480,0,0,0,0,4,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,1,0,4,0,0,10,0,0,0,1,0,1,0,1,3,1,0,3,1,7,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,4,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,4,2,0,9,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,1,0
1222088793,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1217396030,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
1216535505,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,5,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1208242346,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1205326663,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1204351567,0,0,0,0,2,0,0,0,0,4,0,0,1,0,6,1,0,1,0,0,2,0,0,1,1,1,7,0,0,0,1,0,0,0,1,10,4,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,2,1,3,0,0,0,0,2,1,0,3,0,0,1,1,0,0,2,0,1,2,0,0,3,0,6,1,0,0,0,1,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1
1201698429,0,0,0,0,2,0,0,0,0,3,0,0,1,0,6,1,0,1,0,0,0,1,0,1,1,0,7,0,0,1,1,1,3,0,2,9,5,0,4,1,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,2,2,3,0,0,0,0,2,4,0,6,0,0,1,1,2,0,2,0,0,2,0,0,3,0,7,1,1,0,0,1,0,1,0,2,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1
1201329829,0,0,0,0,2,0,1,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,1,3,1,1,0,0,0,0,0,0,4,0,3,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1200402332,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1199798502,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
